2025-09-19T09:01:18.461Z [INFO] [Request] GET / | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.781Z [INFO] [Request] GET /src/index.css?v=HmSMchkFmmPUmxcnnWyD9 | Body: {} | Query: {"v":"HmSMchkFmmPUmxcnnWyD9"} | Params: {}
2025-09-19T09:03:30.791Z [INFO] [Request] GET /src/lib/queryClient.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.794Z [INFO] [Request] GET /src/components/ui/toaster.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.796Z [INFO] [Request] GET /src/components/ui/tooltip.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.799Z [INFO] [Request] GET /src/hooks/useAuth.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.803Z [INFO] [Request] GET /src/pages/NotFound.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.806Z [INFO] [Request] GET /src/pages/landing.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.809Z [INFO] [Request] GET /src/pages/login.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.813Z [INFO] [Request] GET /src/pages/home.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.816Z [INFO] [Request] GET /src/pages/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.820Z [INFO] [Request] GET /src/pages/booking.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.823Z [INFO] [Request] GET /src/pages/EnhancedBooking.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.826Z [INFO] [Request] GET /src/pages/profile.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.830Z [INFO] [Request] GET /src/pages/TestPaymentHistory.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.834Z [INFO] [Request] GET /src/pages/PaymentPage.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.837Z [INFO] [Request] GET /src/pages/PendingPayments.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.840Z [INFO] [Request] GET /src/pages/admin/dashboard.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.842Z [INFO] [Request] GET /src/pages/admin/sports.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.846Z [INFO] [Request] GET /src/pages/admin/grounds.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.849Z [INFO] [Request] GET /src/pages/admin/plans.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.853Z [INFO] [Request] GET /src/pages/admin/timeslots.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.856Z [INFO] [Request] GET /src/pages/admin/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.858Z [INFO] [Request] GET /src/pages/admin/bookings.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.860Z [INFO] [Request] GET /src/pages/admin/users.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.863Z [INFO] [Request] GET /src/pages/admin/payments.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.866Z [INFO] [Request] GET /src/pages/admin/reports.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.869Z [INFO] [Request] GET /src/pages/admin/NotificationManagement.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.872Z [INFO] [Request] GET /src/pages/user/Dashboard.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.874Z [INFO] [Request] GET /src/hooks/use-toast.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.877Z [INFO] [Request] GET /src/components/ui/toast.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.880Z [INFO] [Request] GET /src/lib/utils.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.883Z [INFO] [Request] GET /src/components/ui/button.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.885Z [INFO] [Request] GET /src/components/ui/card.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.888Z [INFO] [Request] GET /src/components/HeroSection.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.891Z [INFO] [Request] GET /src/components/Navbar.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.892Z [INFO] [Request] GET /src/components/FacilityCard.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.894Z [INFO] [Request] GET /src/components/ui/input.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.897Z [INFO] [Request] GET /src/components/ui/label.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.899Z [INFO] [Request] GET /src/components/ui/dropdown-menu.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.902Z [INFO] [Request] GET /src/components/ui/badge.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.904Z [INFO] [Request] GET /src/components/ui/dialog.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.906Z [INFO] [Request] GET /src/components/ui/alert-dialog.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.909Z [INFO] [Request] GET /src/components/BookingModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.911Z [INFO] [Request] GET /src/components/ui/select.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.914Z [INFO] [Request] GET /src/components/ui/sheet.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.917Z [INFO] [Request] GET /src/components/ui/checkbox.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.919Z [INFO] [Request] GET /src/components/ui/calendar.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.922Z [INFO] [Request] GET /src/components/ui/popover.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.924Z [INFO] [Request] GET /src/lib/authUtils.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.926Z [INFO] [Request] GET /src/components/ui/tabs.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.928Z [INFO] [Request] GET /src/components/ui/separator.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.931Z [INFO] [Request] GET /src/components/ui/switch.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.934Z [INFO] [Request] GET /src/components/PaymentHistoryModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.936Z [INFO] [Request] GET /src/components/MockPaymentForm.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.939Z [INFO] [Request] GET /src/components/AdminSidebar.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.941Z [INFO] [Request] GET /src/components/StatsCard.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.943Z [INFO] [Request] GET /src/components/ui/form.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.945Z [INFO] [Request] GET /src/components/ui/textarea.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.947Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/shared/schema.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.950Z [INFO] [Request] GET /src/components/ui/table.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.953Z [INFO] [Request] GET /src/lib/exportUtils.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.955Z [INFO] [Request] GET /src/components/NotificationCenter.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.957Z [INFO] [Request] GET /src/components/ui/avatar.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.959Z [INFO] [Request] GET /src/components/ui/radio-group.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:30.962Z [INFO] [Request] GET /src/components/ReceiptModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:31.094Z [INFO] [Request] GET /src/components/ui/scroll-area.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:31.135Z [INFO] [Request] GET /api/auth/user | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:31.136Z [INFO] [Response] GET /api/auth/user | Status: 200 | Body: {"id":"demo-admin-001","email":"admin@demo.com","firstName":"Admin","lastName":"User","profileImageUrl":null,"phone":null,"password":"$2b$10$qMHtPr6dB4nAjBZUDOB4xOa2gEBOYcqgY4gwMcjd92IMxTGXKHENK","role":"admin","isActive":true,"emailVerified":false,"notificationPreferences":{"sms":true,"email":true,"marketing":false},"createdAt":"2025-09-19T01:31:32.185Z","updatedAt":"2025-09-19T01:31:32.185Z","userType":"admin"}
2025-09-19T09:03:31.193Z [INFO] [Request] GET /api/facilities | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:31.200Z [INFO] [Response] GET /api/facilities | Status: 200 | Body: [{"id":1,"facilityId":1,"groundId":1,"name":"Court1","type":"badminton","description":"lol","capacity":10,"hourlyRate":"200","monthlyRate":"6000","yearlyRate":"73000","isActive":true,"location":"raipur","amenities":["w"],"images":[],"createdAt":"2025-09-19T11:43:01.882Z","updatedAt":"2025-09-19T11:43:01.882Z","source":"master","sportName":"Badminton","sportCode":"BAD12","groundCode":"C1","bookingTypes":{"perPerson":false,"fullGround":true},"plans":[{"id":1,"planId":1,"planName":"Per day","planType":"hourly","durationDays":1,"basePrice":200,"peakHourMultiplier":1.5,"weekendMultiplier":1.2}]}]
2025-09-19T09:03:31.223Z [INFO] [Request] GET /api/facilities/1 | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:31.224Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:31.228Z [INFO] [Response] GET /api/facilities/1 | Status: 200 | Body: {"id":1,"facilityId":1,"groundId":1,"name":"Court1","type":"badminton","description":"lol","capacity":10,"hourlyRate":"200","monthlyRate":"6000","yearlyRate":"73000","isActive":true,"location":"raipur","amenities":["w"],"images":[],"createdAt":"2025-09-19T11:43:01.882Z","updatedAt":"2025-09-19T11:43:01.882Z","source":"master","sportName":"Badminton","sportCode":"BAD12","groundCode":"C1","bookingTypes":{"perPerson":false,"fullGround":true},"plans":[{"id":1,"planId":1,"planName":"Per day","planType":"hourly","durationDays":1,"basePrice":200,"peakHourMultiplier":1.5,"weekendMultiplier":1.2}]}
2025-09-19T09:03:31.241Z [INFO] [Request] GET /api/facilities/1/slots?date=2025-09-19 | Body: {} | Query: {"date":"2025-09-19"} | Params: {}
2025-09-19T09:03:37.453Z [INFO] [Request] GET /api/facilities/popular | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:37.454Z [INFO] [Request] GET /api/bookings/user | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:37.458Z [INFO] [Response] GET /api/facilities/popular | Status: 200 | Body: [{"id":1,"facilityId":1,"groundId":1,"name":"Court1","type":"badminton","description":"lol","capacity":10,"hourlyRate":"200","monthlyRate":"6000","yearlyRate":"73000","isActive":true,"location":"raipur","amenities":["w"],"images":[],"createdAt":"2025-09-19T11:43:01.882Z","updatedAt":"2025-09-19T11:43:01.882Z","source":"master","sportName":"Badminton","sportCode":"BAD12","groundCode":"C1","bookingTypes":{"perPerson":false,"fullGround":true},"plans":[{"id":1,"planId":1,"planName":"Per day","planType":"hourly","durationDays":1,"basePrice":200,"peakHourMultiplier":1.5,"weekendMultiplier":1.2}]}]
2025-09-19T09:03:37.459Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:37.464Z [INFO] [Response] GET /api/bookings/user | Status: 200 | Body: [{"id":1,"userId":"demo-admin-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-19","endDate":"2025-09-19","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","notes":null,"createdAt":"2025-09-19T13:52:01.786Z","updatedAt":"2025-09-19T08:22:39.302Z","sportName":"Badminton","facilityName":"Court1","groundName":"Court1","bookingDate":"2025-09-19","startTime":"17:00:00","endTime":"18:00:00"}]
2025-09-19T09:03:39.396Z [INFO] [Request] GET /booking/1 | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.418Z [INFO] [Request] GET /@vite/client | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.419Z [INFO] [Request] GET /src/main.tsx?v=zDNUrKKdO3JUJwcnhoAkZ | Body: {} | Query: {"v":"zDNUrKKdO3JUJwcnhoAkZ"} | Params: {}
2025-09-19T09:03:39.420Z [INFO] [Request] GET /@react-refresh | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.424Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/vite/dist/client/env.mjs | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.460Z [INFO] [Request] GET /src/App.tsx?v=zDNUrKKdO3JUJwcnhoAkZ | Body: {} | Query: {"v":"zDNUrKKdO3JUJwcnhoAkZ"} | Params: {}
2025-09-19T09:03:39.461Z [INFO] [Request] GET /src/index.css?v=zDNUrKKdO3JUJwcnhoAkZ | Body: {} | Query: {"v":"zDNUrKKdO3JUJwcnhoAkZ"} | Params: {}
2025-09-19T09:03:39.471Z [INFO] [Request] GET /src/lib/queryClient.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.474Z [INFO] [Request] GET /src/components/ui/toaster.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.475Z [INFO] [Request] GET /src/hooks/useAuth.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.477Z [INFO] [Request] GET /src/pages/NotFound.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.479Z [INFO] [Request] GET /src/pages/landing.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.481Z [INFO] [Request] GET /src/pages/login.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.484Z [INFO] [Request] GET /src/pages/home.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.486Z [INFO] [Request] GET /src/pages/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.488Z [INFO] [Request] GET /src/pages/booking.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.489Z [INFO] [Request] GET /src/pages/EnhancedBooking.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.492Z [INFO] [Request] GET /src/pages/profile.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.493Z [INFO] [Request] GET /src/pages/TestPaymentHistory.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.495Z [INFO] [Request] GET /src/pages/PaymentPage.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.496Z [INFO] [Request] GET /src/pages/PendingPayments.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.498Z [INFO] [Request] GET /src/pages/admin/dashboard.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.501Z [INFO] [Request] GET /src/pages/admin/sports.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.503Z [INFO] [Request] GET /src/pages/admin/grounds.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.505Z [INFO] [Request] GET /src/pages/admin/plans.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.507Z [INFO] [Request] GET /src/pages/admin/timeslots.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.509Z [INFO] [Request] GET /src/pages/admin/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.510Z [INFO] [Request] GET /src/components/ui/tooltip.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.511Z [INFO] [Request] GET /src/pages/admin/bookings.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.514Z [INFO] [Request] GET /src/pages/admin/users.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.515Z [INFO] [Request] GET /src/pages/admin/payments.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.516Z [INFO] [Request] GET /src/pages/admin/reports.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.520Z [INFO] [Request] GET /src/pages/admin/NotificationManagement.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.521Z [INFO] [Request] GET /src/pages/user/Dashboard.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.521Z [INFO] [Request] GET /src/hooks/use-toast.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.525Z [INFO] [Request] GET /src/components/ui/toast.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.526Z [INFO] [Request] GET /src/components/ui/button.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.527Z [INFO] [Request] GET /src/components/ui/card.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.530Z [INFO] [Request] GET /src/components/HeroSection.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.530Z [INFO] [Request] GET /src/components/Navbar.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.531Z [INFO] [Request] GET /src/components/FacilityCard.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.538Z [INFO] [Request] GET /src/components/ui/input.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.539Z [INFO] [Request] GET /src/components/ui/label.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.540Z [INFO] [Request] GET /src/components/ui/dropdown-menu.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.542Z [INFO] [Request] GET /src/components/ui/badge.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.543Z [INFO] [Request] GET /src/components/ui/dialog.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.544Z [INFO] [Request] GET /src/components/ui/alert-dialog.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.546Z [INFO] [Request] GET /src/components/BookingModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.547Z [INFO] [Request] GET /src/components/ui/select.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.547Z [INFO] [Request] GET /src/components/ui/sheet.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.551Z [INFO] [Request] GET /src/components/ui/checkbox.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.552Z [INFO] [Request] GET /src/components/ui/calendar.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.552Z [INFO] [Request] GET /src/components/ui/popover.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.555Z [INFO] [Request] GET /src/lib/utils.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.555Z [INFO] [Request] GET /src/lib/authUtils.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.556Z [INFO] [Request] GET /src/components/ui/tabs.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.559Z [INFO] [Request] GET /src/components/ui/separator.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.559Z [INFO] [Request] GET /src/components/ui/switch.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.560Z [INFO] [Request] GET /src/components/PaymentHistoryModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.563Z [INFO] [Request] GET /src/components/MockPaymentForm.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.563Z [INFO] [Request] GET /src/components/AdminSidebar.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.564Z [INFO] [Request] GET /src/components/StatsCard.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.567Z [INFO] [Request] GET /src/components/ui/form.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.568Z [INFO] [Request] GET /src/components/ui/textarea.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.568Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/shared/schema.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.571Z [INFO] [Request] GET /src/components/ui/table.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.571Z [INFO] [Request] GET /src/lib/exportUtils.ts | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.572Z [INFO] [Request] GET /src/components/NotificationCenter.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.575Z [INFO] [Request] GET /src/components/ui/avatar.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.575Z [INFO] [Request] GET /src/components/ui/radio-group.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.576Z [INFO] [Request] GET /src/components/ReceiptModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.578Z [INFO] [Request] GET /src/components/ui/scroll-area.tsx | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.613Z [INFO] [Request] GET /api/auth/user | Body: {} | Query: {} | Params: {}
2025-09-19T09:03:39.613Z [INFO] [Response] GET /api/auth/user | Status: 200 | Body: {"id":"demo-admin-001","email":"admin@demo.com","firstName":"Admin","lastName":"User","profileImageUrl":null,"phone":null,"password":"$2b$10$qMHtPr6dB4nAjBZUDOB4xOa2gEBOYcqgY4gwMcjd92IMxTGXKHENK","role":"admin","isActive":true,"emailVerified":false,"notificationPreferences":{"sms":true,"email":true,"marketing":false},"createdAt":"2025-09-19T01:31:32.185Z","updatedAt":"2025-09-19T01:31:32.185Z","userType":"admin"}
